,Date,Time,Event,Location,Away_Seed,Away_Team,Away_Score,Home_Seed,Home_Team,Home_Score,Away_Wins,Away_Losses,Home_Wins,Home_Losses,Away_id,Home_id,Game_id
213,2024-11-06,07:00 PM,Regular Season,New Hampshire,,UMass Boston,69,,New Hampshire,99,0,0,1,1,591156,590652,5736560
214,2024-11-06,07:00 PM,Regular Season,Norfolk St.,,Virginia-Lynchburg,60,,Norfolk St.,104,,,2,0,,590658,5809649
215,2024-11-06,07:00 PM,Regular Season,Morehead St.,,Boyce,48,,Morehead St.,89,,,1,1,,590807,5728343
216,2024-11-06,07:00 PM,Regular Season,High Point,,Coppin St.,51,,High Point,93,0,2,1,0,590604,590504,5722325
217,2024-11-06,07:00 PM,Regular Season,UConn,,Sacred Heart,56,,UConn,92,0,2,1,0,590701,590809,5732405
218,2024-11-06,07:00 PM,Regular Season,Virginia,,Campbell,56,,Virginia,65,1,1,1,0,590590,590773,5728792
219,2024-11-06,07:00 PM,Regular Season,Notre Dame,,Stonehill,60,,Notre Dame,89,1,1,1,0,590795,590673,5730093
220,2024-11-06,07:00 PM,Regular Season,Richmond,,Mount Olive,68,,Richmond,101,0,0,1,0,590846,590697,5736799
221,2024-11-06,07:00 PM,Regular Season,Le Moyne,,CSUN,97,,Le Moyne,75,1,1,0,2,590544,590466,5730020
222,2024-11-06,07:00 PM,Regular Season,Villanova,,Columbia,90,,Villanova,80,2,0,1,1,590603,590769,5722755
223,2024-11-06,07:00 PM,Regular Season,Cleveland St.,,Baldwin Wallace,53,,Cleveland St.,91,0,0,1,1,591416,590599,5732505
224,2024-11-06,07:00 PM,Regular Season,USC Upstate,,Piedmont,70,,USC Upstate,103,0,0,1,1,591358,590502,5737794
225,2024-11-06,07:00 PM,Regular Season,Presbyterian,,Carolina Christian,45,,Presbyterian,120,,,1,1,,590494,5737850
226,2024-11-06,07:00 PM,Regular Season,Texas Southern,,TAMU-San Antonio,66,,Texas Southern,100,,,1,1,,590751,5740689
227,2024-11-06,07:00 PM,Regular Season,Wright St.,,Ohio Christian,60,,Wright St.,89,,,1,1,,590788,5737609
228,2024-11-06,07:00 PM,Regular Season,Georgetown,,Lehigh,77,,Georgetown,85,0,2,1,0,590484,590635,5733854
229,2024-11-06,07:30 PM,Regular Season,Georgia Tech,,West Ga.,62,,Georgia Tech,85,0,2,1,0,591125,590638,5729282
230,2024-11-06,07:30 PM,Regular Season,App State,,St. Andrews,54,,App State,108,,,1,1,,590517,5730580
231,2024-11-06,08:00 PM,Regular Season,South Dakota,,East Texas A&M,83,,South Dakota,91,0,2,2,0,590793,590725,5734605
232,2024-11-06,08:00 PM,Regular Season,Auburn,,Vermont,43,,Auburn,94,1,1,1,0,590824,590803,5734394
233,2024-11-06,08:00 PM,Regular Season,Eastern Ill.,,Earlham,61,,Eastern Ill.,97,0,0,1,1,591464,590619,5734262
234,2024-11-06,08:00 PM,Regular Season,Arkansas,,Lipscomb,60,,Arkansas,76,1,1,1,0,590506,590521,5734749
235,2024-11-06,08:00 PM,Regular Season,Minnesota,,Oral Roberts,57,,Minnesota,80,0,1,1,0,590679,590567,5722700
236,2024-11-06,08:00 PM,Regular Season,LSU,,ULM,60,,LSU,95,1,1,1,0,590664,590487,5729701
237,2024-11-06,08:00 PM,Regular Season,Indiana,,SIUE,61,,Indiana,80,1,1,1,0,590731,590470,5728357
238,2024-11-06,08:00 PM,Regular Season,Ark.-Pine Bluff,,Champion Chris.,57,,Ark.-Pine Bluff,99,,,1,1,,590496,5740648
239,2024-11-06,09:00 PM,Regular Season,Creighton,,UTRGV,86,,Creighton,99,0,2,1,0,590682,590606,5734333
240,2024-11-06,09:00 PM,Regular Season,Utah St.,,Alcorn,46,,Utah St.,101,0,2,1,0,590515,590765,5756587
241,2024-11-06,09:00 PM,Regular Season,Eastern Wash.,,Seattle U,86,,Eastern Wash.,93,0,1,1,1,590495,590622,5732176
242,2024-11-06,09:00 PM,Regular Season,Pepperdine,,Western Ill.,64,,Pepperdine,77,1,1,1,0,590780,590685,5729361
243,2024-11-06,09:00 PM,Regular Season,Boise St.,,Oakland,43,,Boise St.,87,1,1,1,0,590817,590529,5730362
244,2024-11-06,10:00 PM,Regular Season,Portland,,Lewis & Clark,70,,Portland,83,0,0,1,0,591360,590688,5756727
245,2024-11-06,10:00 PM,Regular Season,San Diego St.,,UC San Diego,58,,San Diego St.,63,0,1,1,0,590715,590708,5730911
246,2024-11-06,11:00 PM,Regular Season,San Diego,,Rider,68,,San Diego,67,1,1,0,1,590698,590709,5722806
247,2024-11-07,12:00 PM,Regular Season,North Ala.,,Point U.,58,,North Ala.,94,,,2,0,,590509,5738032
248,2024-11-07,12:00 PM,Regular Season,UT Martin,,Ky. Christian,61,,UT Martin,114,,,2,0,,590748,5732246
249,2024-11-07,02:00 PM,Regular Season,CSU Bakersfield,,Bethesda (CA),53,,CSU Bakersfield,122,,,1,1,,590541,5728624
250,2024-11-07,05:00 PM,Regular Season,Binghamton,,SUNY Oneonta,63,,Binghamton,82,0,0,1,1,591188,590528,5734377
251,2024-11-07,06:30 PM,Regular Season,Alabama A&M,,Oakwood,78,,Alabama A&M,121,,,1,0,,590511,5734611
252,2024-11-07,06:30 PM,Regular Season,Delaware,,Robert Morris,77,,Delaware,81,0,2,1,1,590699,590612,5732687
253,2024-11-07,07:00 PM,Regular Season,NIU,,Holy Cross (IN),37,,NIU,105,,,1,1,,590668,5738166
254,2024-11-07,07:00 PM,Regular Season,North Florida,,Charleston So.,66,,North Florida,90,0,2,2,0,590525,590499,5722530
255,2024-11-07,07:00 PM,Regular Season,Central Mich.,,Stony Brook,73,,Central Mich.,72,1,1,1,1,590741,590594,5732372
256,2024-11-07,07:00 PM,Regular Season,Western Mich.,,Davenport,46,,Western Mich.,86,0,0,1,1,591053,590781,5729209
257,2024-11-07,07:00 PM,Regular Season,Indiana St.,,Eureka,48,,Indiana St.,93,0,0,1,1,591472,590469,5732851
258,2024-11-07,07:00 PM,Regular Season,Mississippi Val.,,MUW,49,,Mississippi Val.,66,0,0,1,1,591314,590569,5737380
259,2024-11-07,07:00 PM,Regular Season,Lindenwood,,UHSP,30,,Lindenwood,98,,,1,1,,590468,5730278
260,2024-11-07,07:00 PM,Regular Season,Mercer,,Virginia-Lynchburg,54,,Mercer,125,,,1,0,,590561,5732668
261,2024-11-07,07:00 PM,Regular Season,The Citadel,,Erskine,56,,The Citadel,86,0,0,1,1,591101,590597,5732978
262,2024-11-07,07:00 PM,Regular Season,FDU,,Purchase,72,,FDU,112,0,0,1,1,591369,590625,5735505
263,2024-11-07,07:00 PM,Regular Season,Penn,,UMES,84,,Penn,85,0,2,2,0,590558,590684,5733635
264,2024-11-07,07:00 PM,Regular Season,Quinnipiac,,WPI,47,,Quinnipiac,71,0,0,1,1,591280,590693,5735075
265,2024-11-07,07:00 PM,Regular Season,Wake Forest,,N.C. A&T,64,,Wake Forest,80,1,1,2,0,590659,590774,5733375
266,2024-11-07,07:30 PM,Regular Season,UAB,,Southern Miss.,84,,UAB,98,1,1,1,1,590733,590802,5730773
267,2024-11-07,08:00 PM,Regular Season,Southern Ind.,,Bucknell,75,,Southern Ind.,69,2,0,0,2,590537,590794,5728455
268,2024-11-07,08:00 PM,Regular Season,Wisconsin,,Montana St.,67,,Wisconsin,79,0,1,2,0,590806,590786,5728888
269,2024-11-07,08:00 PM,Regular Season,UNI,,Milwaukee,68,,UNI,87,1,1,2,0,590787,590669,5722613
270,2024-11-07,08:00 PM,Regular Season,DePaul,,Prairie View,59,,DePaul,92,1,1,2,0,590689,590610,5729946
271,2024-11-07,08:00 PM,Regular Season,Iowa,,Southern U.,74,,Iowa,89,0,2,2,0,590734,590473,5730955
272,2024-11-07,08:00 PM,Regular Season,Louisiana,,Texas-Dallas,65,,Louisiana,82,0,0,1,1,591528,590738,5729026
273,2024-11-07,08:00 PM,Regular Season,Michigan St.,,Niagara,60,,Michigan St.,96,1,1,2,0,590656,590564,5732991
274,2024-11-07,08:00 PM,Regular Season,Stetson,,Omaha,79,,Stetson,76,2,0,1,1,590583,590823,5736740
275,2024-11-07,08:00 PM,Regular Season,Florida,,Jacksonville,60,,Florida,81,1,1,2,0,590476,590630,5731312
276,2024-11-07,08:00 PM,Regular Season,Tennessee Tech,,Bryan,74,,Tennessee Tech,89,,,1,1,,590745,5733840
277,2024-11-07,08:00 PM,Regular Season,Loyola Chicago,,Detroit Mercy,65,,Loyola Chicago,87,1,1,2,0,590614,590550,5732985
278,2024-11-07,08:00 PM,Regular Season,SMU,,Florida A&M,73,,SMU,102,0,2,2,0,590626,590732,5735272
279,2024-11-07,08:30 PM,Regular Season,McNeese,,Biblical Stud. (TX),57,,McNeese,111,,,1,1,,590805,5740589
280,2024-11-07,08:30 PM,Regular Season,North Texas,,Wayland Baptist,38,,North Texas,80,,,2,0,,590663,5834332
281,2024-11-07,08:30 PM,Regular Season,North Dakota St.,,Illinois St.,77,,North Dakota St.,68,1,1,1,1,590650,590661,5723641
282,2024-11-07,09:00 PM,Regular Season,Air Force,,Jacksonville St.,67,,Air Force,73,1,1,1,1,590475,590762,5725866
283,2024-11-07,10:00 PM,Regular Season,Saint Mary's (CA),,Chattanooga,74,,Saint Mary's (CA),86,0,2,2,0,590746,590819,5733522
284,2024-11-07,10:00 PM,Regular Season,Portland St.,,Evergreen St.,84,,Portland St.,131,,,1,1,,590687,5730185
285,2024-11-07,10:00 PM,Regular Season,California,,Cal Poly,73,,California,91,0,2,2,0,590540,590547,5729056
286,2024-11-07,10:00 PM,Regular Season,Southern California,,Idaho St.,69,,Southern California,75,0,2,2,0,590648,590729,5722703
287,2024-11-07,10:30 PM,Regular Season,Utah,,Central Ark.,63,,Utah,98,0,2,2,0,590792,590766,5729678
288,2024-11-07,10:30 PM,Regular Season,Idaho,,UC Davis,79,,Idaho,75,1,1,1,1,590586,590649,5731120
289,2024-11-08,12:00 PM,Regular Season,Eastern Mich.,,Siena Heights,58,,Eastern Mich.,83,,,1,1,,590621,5731181
290,2024-11-08,01:00 PM,Regular Season,UIW,,Southwestern (TX),53,,UIW,97,0,1,1,1,591343,590500,5740673
291,2024-11-08,01:00 PM,Regular Season,N.C. Central,,Gardner-Webb,88,,N.C. Central,82,1,1,0,2,590492,590660,5729606
292,2024-11-08,03:00 PM,Regular Season,Denver,,Western Colo.,80,,Denver,97,0,1,1,1,590857,590613,5730689
293,2024-11-08,04:00 PM,Regular Season,Stanford,,Cal St. Fullerton,53,,Stanford,80,0,2,2,0,590543,590739,5723414
294,2024-11-08,05:00 PM,Regular Season,Ball St.,,Franklin,60,,Ball St.,87,0,0,1,1,591329,590524,5723625
295,2024-11-08,06:00 PM,2024-25 MBB Jersey Jam,"Trenton, NJ ",,Temple,103,,Monmouth,74,2,0,0,2,590743,590572,5810245
296,2024-11-08,06:00 PM,2024-25 MBB Veterans Classic,"Annapolis, MD ",,Boston College,55,,VCU,80,1,1,2,0,590530,590770,5725848
297,2024-11-08,06:00 PM,Regular Season,Xavier,,IU Indy,80,,Xavier,94,1,1,2,0,590497,590790,5723591
298,2024-11-08,06:00 PM,Regular Season,Penn St.,,UMBC,54,,Penn St.,103,1,1,2,0,590556,590683,5731638
299,2024-11-08,06:00 PM,Regular Season,UMass Lowell,,Saint Peter's,74,,UMass Lowell,81,0,2,2,0,590820,590490,5733193
300,2024-11-08,06:00 PM,Regular Season,Towson,,Penn St.-Wilkes Barre,34,,Towson,89,,,1,1,,590758,5732041
301,2024-11-08,06:00 PM,Regular Season,Duke,,Army West Point,58,,Duke,100,1,1,2,0,590763,590616,5732933
302,2024-11-08,06:00 PM,Regular Season,Cornell,,Samford,86,,Cornell,88,1,1,2,0,590821,590605,5740719
303,2024-11-08,06:30 PM,Regular Season,Butler,,Austin Peay,68,,Butler,66,2,0,1,1,590523,590539,5737547
304,2024-11-08,07:00 PM,Regular Season,Kansas,,North Carolina,89,,Kansas,92,1,1,2,0,590578,590478,5810067
305,2024-11-08,07:00 PM,Regular Season,Green Bay,,St. Thomas (MN),90,,Green Bay,76,2,0,0,2,590718,590785,5723431
306,2024-11-08,07:00 PM,Regular Season,Ole Miss,,Grambling,64,,Ole Miss,66,1,1,2,0,590812,590570,5722783
307,2024-11-08,07:00 PM,Regular Season,Saint Joseph's,,Central Conn. St.,73,,Saint Joseph's,67,1,1,1,1,590592,590705,5728499
308,2024-11-08,07:00 PM,Regular Season,Clemson,,Saint Francis,62,,Clemson,88,0,2,2,0,590703,590598,5729598
309,2024-11-08,07:00 PM,Regular Season,Queens (NC),,Western Caro.,54,,Queens (NC),67,1,1,2,0,590779,590467,5729250
310,2024-11-08,07:00 PM,Regular Season,George Washington,,Hampton,54,,George Washington,82,1,1,2,0,590641,590634,5722403
311,2024-11-08,07:00 PM,Regular Season,South Carolina,,South Carolina St.,64,,South Carolina,86,1,1,1,1,590723,590724,5728514
312,2024-11-08,07:00 PM,Regular Season,Cincinnati,,Morehead St.,56,,Cincinnati,83,1,2,2,0,590807,590596,5728313
313,2024-11-08,07:00 PM,Regular Season,Bowling Green,,Davidson,91,,Bowling Green,85,2,0,0,2,590608,590532,5730836
314,2024-11-08,07:00 PM,Regular Season,West Virginia,,Massachusetts,69,,West Virginia,75,1,1,2,0,590559,590778,5730271
315,2024-11-08,07:00 PM,Regular Season,UNCW,,Ga. Southern,84,,UNCW,92,1,1,2,0,590636,590581,5728497
316,2024-11-08,07:00 PM,Regular Season,Hofstra,,Iona,76,,Hofstra,90,0,2,2,0,590472,590644,5722904
317,2024-11-08,07:00 PM,Regular Season,UCF,,Purdue Fort Wayne,68,,UCF,75,1,1,2,0,590471,590593,5722741
318,2024-11-08,07:00 PM,Regular Season,Kent St.,,Miami-Hamilton,53,,Kent St.,98,,,2,0,,590479,5729549
319,2024-11-08,07:00 PM,Regular Season,Virginia Tech,,USC Upstate,74,,Virginia Tech,93,1,2,2,0,590502,590772,5729935
320,2024-11-08,07:00 PM,Regular Season,ETSU,,Eastern Ky.,82,,ETSU,78,2,0,1,1,590620,590618,5723068
321,2024-11-08,07:00 PM,Regular Season,Rhode Island,,Holy Cross,77,,Rhode Island,91,0,2,2,0,590645,590695,5732362
322,2024-11-08,07:00 PM,Regular Season,Pittsburgh,,Murray St.,68,,Pittsburgh,83,1,1,2,0,590576,590686,5735192
323,2024-11-08,07:00 PM,Regular Season,Bryant,,Siena,90,,Bryant,88,2,0,1,1,590721,590536,5732038
324,2024-11-08,07:00 PM,Regular Season,Radford,,William & Mary,77,,Radford,89,1,1,1,1,590783,590694,5732361
325,2024-11-08,07:00 PM,Regular Season,Purdue,,Northern Ky.,50,,Purdue,72,0,2,2,0,590670,590692,5734631
326,2024-11-08,07:00 PM,Regular Season,Akron,,Ohio Wesleyan,57,,Akron,88,0,0,1,1,591185,590801,5735389
327,2024-11-08,07:00 PM,Regular Season,Col. of Charleston,,South Fla.,71,,Col. of Charleston,86,0,2,2,0,590726,590799,5731628
328,2024-11-08,07:00 PM,Regular Season,NC State,,Presbyterian,72,,NC State,81,1,2,2,0,590494,590816,5732388
329,2024-11-08,07:00 PM,Regular Season,Fla. Atlantic,,Coastal Ga.,49,,Fla. Atlantic,99,,,2,0,,590627,5738216
330,2024-11-08,07:30 PM,Regular Season,Mississippi St.,,Georgia St.,66,,Mississippi St.,101,1,1,2,0,590637,590568,5729930
331,2024-11-08,07:30 PM,Regular Season,Nicholls,,South Alabama,70,,Nicholls,64,1,1,0,2,590722,590657,5723965
332,2024-11-08,07:30 PM,Regular Season,Belmont,,Furman,76,,Belmont,74,2,0,1,1,590632,590503,5731014
333,2024-11-08,07:30 PM,Regular Season,Tulane,,ULM,64,,Tulane,80,1,2,2,0,590664,590760,5729702
334,2024-11-08,08:00 PM,Regular Season,Northern Ariz.,,Nelson,67,,Northern Ariz.,115,,,2,0,,590666,5738238
335,2024-11-08,08:00 PM,2024-25 MBB Las Vegas Hoopfest,"Henderson, NV ",,Santa Clara,74,,Arizona St.,81,1,1,2,0,590719,590518,5729876
336,2024-11-08,08:00 PM,Regular Season,Buffalo,,Fredonia,78,,Buffalo,87,0,0,2,0,591478,590538,5733929
337,2024-11-08,08:00 PM,Regular Season,Maryland,,Mount St. Mary's,52,,Maryland,86,1,1,2,0,590575,590557,5730572
338,2024-11-08,08:00 PM,Regular Season,Illinois,,SIUE,58,,Illinois,90,1,2,2,0,590731,590814,5738196
339,2024-11-08,08:00 PM,Regular Season,Southern Ill.,,Missouri S&T,64,,Southern Ill.,86,0,0,1,1,591009,590730,5740772
340,2024-11-08,08:00 PM,Regular Season,Valparaiso,,Concordia (MI),46,,Valparaiso,111,,,1,1,,590767,5734745
341,2024-11-08,08:00 PM,Regular Season,A&M-Corpus Christi,,Dallas Christian,36,,A&M-Corpus Christi,87,,,1,1,,590505,5735651
342,2024-11-08,08:00 PM,Regular Season,Texas,,Houston Christian,59,,Texas,90,1,1,1,1,590646,590754,5733409
343,2024-11-08,08:00 PM,Regular Season,UIC,,Yale,79,,UIC,91,1,1,2,0,590827,590651,5737359
344,2024-11-08,08:00 PM,Regular Season,Missouri,,Howard,62,,Missouri,77,0,2,1,1,590813,590571,5734076
345,2024-11-08,08:00 PM,Regular Season,Texas A&M,,East Texas A&M,55,,Texas A&M,87,0,3,1,1,590793,590749,5734606
346,2024-11-08,08:00 PM,Regular Season,Texas St.,,McMurry,62,,Texas St.,102,0,0,2,0,591340,590737,5723022
347,2024-11-08,08:00 PM,Regular Season,TCU,,FGCU,51,,TCU,67,0,2,2,0,590507,590750,5729568
348,2024-11-08,08:00 PM,Regular Season,Oral Roberts,,Ozark Christian,49,,Oral Roberts,105,,,1,1,,590679,5722705
349,2024-11-08,08:00 PM,Regular Season,Alabama,,Arkansas St.,79,,Alabama,88,1,1,2,0,590520,590513,5722382
350,2024-11-08,08:00 PM,Regular Season,Kansas City,,Kansas Christian,36,,Kansas City,124,,,2,0,,590498,5723533
351,2024-11-08,08:30 PM,2024-25 MBB Jersey Jam,"Trenton, NJ ",,Princeton,75,,Duquesne,68,2,0,0,2,590690,590811,5730469
352,2024-11-08,08:30 PM,Regular Season,Navy,,Harvard,80,,Navy,85,1,1,1,1,590642,590764,5725912
353,2024-11-08,08:30 PM,Regular Season,Villanova,,NJIT,54,,Villanova,91,0,2,2,1,590653,590769,5728795
354,2024-11-08,09:00 PM,Regular Season,Colorado,,Northern Colo.,88,,Colorado,90,1,1,2,0,590667,590602,5735758
355,2024-11-08,09:00 PM,Regular Season,BYU,,UC Riverside,80,,BYU,86,0,2,2,0,590589,590534,5723813
356,2024-11-08,09:00 PM,Regular Season,Texas Tech,,Northwestern St.,65,,Texas Tech,86,1,1,2,0,590671,590752,5732451
357,2024-11-08,09:00 PM,Regular Season,Marquette,,George Mason,63,,Marquette,82,1,1,2,0,590633,590554,5732784
358,2024-11-08,09:15 PM,Regular Season,South Dakota St.,,Long Beach St.,79,,South Dakota St.,80,1,1,2,0,590804,590822,5725889
359,2024-11-08,09:30 PM,2024-25 MBB Rainbow Classic,"Honolulu, HI ",,San Jose St.,67,,Pacific,80,0,2,2,0,590711,590681,5733167
360,2024-11-08,09:30 PM,Regular Season,Colorado St.,,Tennessee St.,79,,Colorado St.,87,1,1,2,0,590744,590601,5737147
361,2024-11-08,10:00 PM,Regular Season,Oregon,,Montana,48,,Oregon,79,1,1,2,0,590573,590818,5730604
362,2024-11-08,10:00 PM,Regular Season,San Diego,,Boston U.,60,,San Diego,74,0,2,1,1,590531,590709,5729482
363,2024-11-08,10:00 PM,Regular Season,Oregon St.,,Weber St.,48,,Oregon St.,76,1,1,2,0,590777,590680,5735311
364,2024-11-08,10:00 PM,Regular Season,Fresno St.,,Sacramento St.,57,,Fresno St.,64,1,1,1,0,590545,590542,5723976
365,2024-11-08,10:00 PM,Regular Season,LMU (CA),,UC Irvine,66,,LMU (CA),51,2,0,1,1,590587,590549,5729396
366,2024-11-08,11:00 PM,Regular Season,Washington St.,,Bradley,74,,Washington St.,91,1,1,2,0,590533,590775,5728410
367,2024-11-08,11:00 PM,2024-25 MBB Las Vegas Hoopfest,"Henderson, NV ",,New Mexico,72,,UCLA,64,2,0,1,1,590815,590588,5738153
368,2024-11-08,12:00 AM,Regular Season,Hawaii,,LIFE Pacific,61,,Hawaii,96,,,1,0,,590643,5730377
369,2024-11-09,12:00 PM,Regular Season,LIU,,Pratt,42,,LIU,102,0,2,1,1,591499,590486,5833814
370,2024-11-09,12:00 PM,Regular Season,Louisville,,Tennessee,77,,Louisville,55,2,0,1,1,590747,590489,5722430
371,2024-11-09,12:00 PM,Regular Season,Winthrop,,Little Rock,67,,Winthrop,82,1,1,2,0,590522,590784,5733178
372,2024-11-09,12:00 PM,Regular Season,Seton Hall,,Fordham,57,,Seton Hall,56,1,1,1,1,590631,590720,5732756
373,2024-11-09,01:00 PM,Regular Season,Wagner,,Manor,52,,Wagner,94,,,1,1,,590825,5729614
374,2024-11-09,01:00 PM,Regular Season,Miami (OH),,Wright St.,81,,Miami (OH),68,2,1,1,1,590788,590562,5729293
375,2024-11-09,01:00 PM,Regular Season,Dartmouth,,Sacred Heart,76,,Dartmouth,81,0,3,2,0,590701,590607,5736304
376,2024-11-09,02:00 PM,Regular Season,Evansville,,Brescia,49,,Evansville,96,,,1,1,,590623,5740776
377,2024-11-09,02:00 PM,Regular Season,Columbia,,Delaware St.,62,,Columbia,83,0,2,3,0,590611,590603,5723830
378,2024-11-09,02:00 PM,Regular Season,High Point,,Jackson St.,71,,High Point,80,0,2,2,0,590474,590504,5735345
379,2024-11-09,02:00 PM,Regular Season,Coppin St.,,Rider,64,,Coppin St.,53,2,1,0,3,590698,590604,5722327
380,2024-11-09,02:00 PM,Regular Season,Drexel,,Colgate,56,,Drexel,73,1,1,2,0,590808,590615,5732539
381,2024-11-09,02:00 PM,Regular Season,Marshall,,Toledo,90,,Marshall,80,1,1,1,1,590757,590555,5736141
382,2024-11-09,02:00 PM,Regular Season,St. John's (NY),,Quinnipiac,73,,St. John's (NY),96,1,2,2,0,590693,590704,5735078
383,2024-11-09,03:00 PM,Regular Season,Bellarmine,,VMI,76,,Bellarmine,71,2,0,0,2,590771,590714,5735127
384,2024-11-09,03:00 PM,Regular Season,Mercyhurst,,Houghton,62,,Mercyhurst,88,0,1,2,1,591388,591002,5729773
385,2024-11-09,03:00 PM,Regular Season,Longwood,,Morgan St.,66,,Longwood,84,1,2,2,0,590574,590798,5732011
386,2024-11-09,03:00 PM,Regular Season,Tulsa,,Ark.-Pine Bluff,80,,Tulsa,103,1,2,2,0,590496,590761,5740649
387,2024-11-09,03:30 PM,Regular Season,Minnesota,,Omaha,64,,Minnesota,68,2,1,2,0,590583,590567,5728666
388,2024-11-09,03:30 PM,Regular Season,La Salle,,Lafayette,60,,La Salle,81,0,2,2,0,590482,590481,5733665
389,2024-11-09,04:00 PM,Regular Season,Nicholls,,MUW,44,,Nicholls,93,0,0,1,2,591314,590657,5756616
390,2024-11-09,04:00 PM,Regular Season,Kansas St.,,Cleveland St.,64,,Kansas St.,77,1,2,2,0,590599,590477,5732519
391,2024-11-09,04:00 PM,Regular Season,Utah St.,,Charlotte,74,,Utah St.,103,1,1,2,0,590579,590765,5737562
392,2024-11-09,04:00 PM,Regular Season,Utah Valley,,UTEP,60,,Utah Valley,89,1,1,2,0,590755,590508,5732913
393,2024-11-09,04:00 PM,Regular Season,Arizona,,Old Dominion,44,,Arizona,102,0,2,2,0,590678,590519,5729007
394,2024-11-09,04:00 PM,Regular Season,Kentucky,,Bucknell,72,,Kentucky,100,2,1,2,0,590537,590480,5732801
395,2024-11-09,04:00 PM,Regular Season,UMES,,Penn St.-Schuylkill,77,,UMES,96,,,1,2,,590558,5740707
396,2024-11-09,04:00 PM,Regular Season,Georgetown,,Fairfield,57,,Georgetown,69,0,2,2,0,590624,590635,5733239
397,2024-11-09,04:00 PM,Regular Season,Canisius,,St. Bonaventure,87,,Canisius,78,2,0,0,2,590702,590591,5723211
398,2024-11-09,04:00 PM,Regular Season,East Carolina,,Coastal Carolina,59,,East Carolina,63,1,1,2,0,590600,590617,5722010
399,2024-11-09,04:00 PM,Regular Season,Xavier (LA),,Alcorn,56,,Xavier (LA),62,0,3,,,590515,,5833815
400,2024-11-09,05:00 PM,Regular Season,Lipscomb,,Wofford,69,,Lipscomb,78,1,1,2,1,590501,590506,5730483
401,2024-11-09,05:00 PM,Regular Season,New Orleans,,Troy,78,,New Orleans,61,2,0,0,2,590759,590655,5736149
402,2024-11-09,06:00 PM,Regular Season,UT Arlington,,Louisiana Tech,92,,UT Arlington,77,2,0,1,1,590488,590753,5736267
403,2024-11-09,06:00 PM,Regular Season,Norfolk St.,,James Madison,69,,Norfolk St.,83,1,1,3,0,590797,590658,5733961
404,2024-11-09,06:00 PM,Regular Season,Providence,,Stonehill,49,,Providence,76,1,2,2,0,590795,590691,5730103
405,2024-11-09,06:00 PM,Regular Season,UNLV,,Memphis,80,,UNLV,74,2,0,1,1,590560,590584,5732443
406,2024-11-09,06:00 PM,Regular Season,Richmond,,Marist,79,,Richmond,72,1,1,1,1,590553,590697,5729372
407,2024-11-09,06:00 PM,Regular Season,Portland,,UC Santa Barbara,94,,Portland,53,2,0,1,1,590546,590688,5738660
408,2024-11-09,07:00 PM,Regular Season,Abilene Christian,,Middle Tenn.,79,,Abilene Christian,56,2,0,1,1,590566,590510,5733861
409,2024-11-09,,Canceled,Canceled,,North Dakota,,,UTSA,,0,1,1,0,590662,590756,
